osm_id,name,type
1722617221,Cattedrale Madonna Della Costa,point
84653407,Chiesa di San Martino,polygon
138842933,Sant' Alvise,polygon
36685868,Chiesa di San Francesco,polygon
207331462,San Francesco,polygon
50338014,Santa Maria della Marca,polygon
335922904,Santi Cosma e Damiano,point
83868823,Cappuccini,polygon
1178918670,Abbazia S. Giovanni in Argentella,point
913391685,Chiesetta degli Alpini,point
132725078,Santuario della Madonna di Gallivaggio,polygon
145406611,Chiesa di San Gottardo Vescovo,polygon
1830461245,Basilica Santa Cristina,point
127582553,Chiesa di Santa Caterina,polygon
178802437,Chiesa di Faè,polygon
2231954649,Santa Maria Maggiore,point
1734420431,Pieve di Santa Maria,point
93227964,Chiesa di San Rocco,polygon
159477122,Chiesa di San Pietro a Montebuoni,polygon
913731048,Eremo di S. Emilia,point
162570355,Maria Ausiliatrice,polygon
743503072,S Margherita,point
217636225,Chiesa parrocchiale di San Lorenzo,polygon
36685728,S. Michele,polygon
139234053,Chiesa di Varano Borghi,polygon
196029732,Santa Maria,polygon
1072646527,Chiesa San Paolo,point
367903026,San Francesco di Paola,point
209666697,Chiesa dei Santi Pietro e Paolo,polygon
1686494747,Capucin Monastary,point
1763373949,Madonna del Casale,point
36687263,Chiesa della Madonna della Pace,polygon
56132702,Matrice,polygon
128605748,Chiesa,polygon
1713270881,Chiesa di San Lorenzo,point
187708418,Santuario del Bailino,polygon
1201765032,La Canonica di Valcarecce,point
204816368,Madonna delle Grazie,polygon
109115466,Santuario della Sacra Famiglia di Nazareth,polygon
36685801,S. Lucia,polygon
188149987,San Giuseppe,polygon
203341612,Chiesa Santa Felicita,polygon
331866586,Chiesa parrocchiale nuova,point
37541494,Cimitero comunale,polygon
169139082,Chiesa di Lourdes,polygon
582597841,Cappella di San Firmino,point
36684616,"Chiesa ""Madonna della neve""",polygon
214578323,Chiesa di Boscochiesanuova,polygon
166301897,San Martino,polygon
1656468017,Madonna di Perle,point
336322005,Sant'Orso,point
197953028,Chiesa di San Biagio,polygon
170263580,Chiesa,polygon
1752387079,Chiesa di S. Giovanni Battista,point
180728840,Chiesa di Sant'Antonio da Padova,polygon
210829982,Chiesa di Santa Petronilla,polygon
201292278,San Rocco all'Augusteo,polygon
160108394,Chiesa della Madonna del Tribbio,polygon
1409928264,Eremo Sant'Onofrio,point
115953976,San Francesco,polygon
152487373,Chiesa,polygon
218254273,San Vincenzo,polygon
36686053,Chiesa di S. Martino,polygon
122630414,Cattedrale di San Lorenzo,polygon
220036909,Chiesa  di Sant'Angelo,polygon
207576284,San Giovanni Battista,polygon
832035767,Chiesa,point
514335506,Chiesa di Sant'Anna,point
102487261,"Chiesa Madre ""Madonna delle grazie""",polygon
185419194,Madonna delle Grazie,polygon
332454384,Sala del Regno di Livorno,point
129225943,Santuario della Madonna di Polsi,polygon
200722810,Madonna della Neve,polygon
59684987,San Pancrazio,polygon
564059096,St. Zyprian,point
67395906,Confraternita dello Spirito Santo,polygon
198088439,Chiesa di Sant'Andrea,polygon
1286207794,Santuario Di Plout,point
1696034260,Santuario dei Missionari del Preziosissimo Sangue,point
219841304,Chiesa di San Pietro,polygon
299162805,Instituto opere antoniane di maria bambina,point
847562400,SS. Pietro e Paolo,point
176474619,Parrocchia Santissimo Salvatore,polygon
263715270,Redentore,point
742491423,Santuario,point
36684669,Basilica di Santa Maria della Grazie,polygon
196834648,S.Maria del Castello,polygon
166218557,Chiesa di Santa Lucia,polygon
108035369,Santa Maria di Malta,polygon
2315600176,Cappella VI,point
244172011,Chiesa di San Frediano,point
860151002,San Martino,point
1232984771,Chiesa Di Sant'Elia,point
2206010629,S. Giacomo,point
534249104,Chiesa Santa Maria delle Grazie,point
142091510,Morti dell'Avello - Santuario Madonna del Carmine,polygon
2295716104,Badia di Tiglieto,point
176792425,Chiesa di San Tommaso Apostolo,polygon
181322164,Duomo di San Cristoforo,polygon
442111255,Chiesa delle Piccole Sorelle di Gesù,point
164908487,Il carcere di Cristo,polygon
123379240,Santa Margherita,polygon
1894256262,Edicola Votiva,point
69740728,San Giovanni Battista,polygon
189520131,Chiesa di San Francesco,polygon
2058308487,Chiesa di San Giovanni Battista,point
82549722,San Giuseppe Cafasso,polygon
202596892,Chiesa di Santa Libera,polygon
148852141,Sant'Ambrogio - Chiesa Prepositurale,polygon
158366234,Badiazza,polygon
167010049,Chiesa del Corpus Domini,polygon
776341116,Chiesetta della Madonna di Plos,point
1470753359,Chiesa di Santa Maria Assunta,point
135336026,Santuario di S. Ignazio,polygon
-2441092,San Giuseppe dei Ruffi,polygon
36687258,Santa Maria Ad Nives,polygon
99314780,Abbazia di Santa Maria Assunta a Coneo,polygon
2083392420,Chiesa di Santa Maria a Tressa,point
33191237,Santa Margherita di Antiochia,polygon
148336115,Chiesa di Santa Croce,polygon
223378045,Cappella Borello,polygon
193843453,Chiesa di Sant'Eufemia,polygon
191916190,Chiesa dell'Immacolata,polygon
566225223,Cimitero Vecchio,point
1372942137,Chiesa della Beata Emilia,point
72134637,SS. Sepolcro,polygon
204444007,Sant'Onorato,polygon
138841723,Chiesa di San Samuele,polygon
1643817718,San Matteo,point
36684702,Chiesa del Buon Pastore,polygon
177914547,Oratorio,polygon
673004412,Chiesa di San Gregorio Magno,point
150252845,Santa Maria delle Grazie in San Pio V,polygon
1330761343,SS Trinità,point
1757017216,Chiesa SS. Angeli,point
1165971070,Parrocchia San Pio,point
147672801,Capitello di San Daniele,polygon
2129285068,Chiesa della Beata Maria Vergine delle Grazie,point
1657775861,Chiesa e convento di Sant’Angelo,point
153216906,Chiesa di Santa Caterina,polygon
617893674,Sacro Cuore,point
28850566,Chiesa,line
1316185961,Cappella SS Giuseppe e Antonio,point
1414409415,immacolata concezione,point
178376871,Cappella dell'Assunta,polygon
748784560,S.Giacomo sconsacrata,point
161219026,Chiesa di Moglia,polygon
204404632,Chiesetta degli Alpini,polygon
133861184,Santuario di San Magno,polygon
43626244,Chiesa Evangelica Valdese,polygon
936850437,Chiesa della Maddalena,point
489531192,Chiesa di Bosco,point
125372352,Cappella Holl,polygon
183453929,San Giovanni in Villa - St. Johann im Dorf,polygon
1844327052,Sna Giovanni,point
36687639,S. Rocco,polygon
910543825,Anime Sante del Purgatorio,point
96372442,Chiesa di San Michele Arcangelo,polygon
165096593,San Leonardo,polygon
88366585,Sacello di San Giuseppe,polygon
1603719347,Cappella di San Gemolo,point
218905975,Chiesa di San Vito,polygon
176321685,San Isidoro,polygon
193099784,San Bernardo,polygon
120170877,Cappella di San Michele Arcangelo,polygon
101929982,Santuario della Madonna di Roane,polygon
107207653,Chiesa di San Pietro a Montepaldi,polygon
36685344,Duomo Santi Pietro e Paolo,polygon
1462269325,Notre Dame De Rochefort,point
1103707041,Evangelical Church A.D.I.,point
197679858,Chiesa di Santa Rita,polygon
30992783,San Giovanni,polygon
186346646,Kapelle zur heiligen Familie,polygon
2092701264,Santa Maria del Carmine,point
1733461088,Centro Cristiano Fonte della Vita,point
88821599,Chiesa di San Fermo e Rustico,polygon
126760147,Chiesa Parrocchiale di San Bartolomeo,polygon
69768281,Chiesa di San Michele,polygon
76608450,Convento Frati Cappuccini,polygon
303644533,Arzeri,point
1695372425,Chiesa della Mucciatella,point
114492422,Cattedrale di San Venanzio,polygon
55894458,Santa Lucia,polygon
59610712,Chiesa dei Santi Tirso ed Emiliano,polygon
455326007,Madonna Di Accoglienza,point
1861312126,Chisa S. Maria Maddalena,point
216905172,San Rocco,polygon
140865335,San Lorenzo,polygon
179194739,Madonna delle Grazie,polygon
122945001,Chiesetta della Madonna del Buso,polygon
202740902,Chiesa di Dio e San Rocco,polygon
201268383,Chiesa di San Sebastiano Martire,polygon
197454395,Chiesa di San Rocco,polygon
987991392,San Biagio,point
6059169,San Domenico,polygon
184796340,St. Antonius,polygon
69679564,Chiesa del Sacro Cuore,polygon
169589047,Chiesa Santa Terese,polygon
138841671,San Giovanni Evangelista,polygon
739625528,S. Agostino,point
1614651908,Collegiata di San Gregorio,point
1342023679,Cappella di San Rocco,point
830457177,Brennerbadkapelle,point
484225844,Maria SS.ma Addolorata,point
159810196,Chiesa di San Giuseppe,polygon
82255122,San Pietro Martire,polygon
153213337,Maria del Soccorso,polygon
1692924398,Pieve,point
302689579,Chiesa Ortodossa Rumena,point
177847808,Chiesa Madre,polygon
1747179702,Chiesa di Sant'Antonio,point
223438227,Cattedrale di Termoli,polygon
151638444,Santuario Sant'Antonio - Luzzana,polygon
1890300298,Chiesa Maria Santissima delle Grazie,point
378305862,Chiesa di Ortodonico,point
346312106,Chiesa di Noventa Padovana,point
147274042,San Bortolomeo,polygon
117034322,Chiesa di San Lazzaro,polygon
1873473978,St. Georg,point
60213749,Chiesa di Santa Maria degli Angeli,polygon
58622496,Chiesa di S.Lorenzo,polygon
311840113,San Cosimo e Damiano,point
1727546825,San Bernardino,point
-2201355,Seminario Vescovile,polygon
152634796,Chiesa dei Santi Cosma e Damiano,polygon
-326080,Basilica di S. Clemente al Laterano,polygon
1774737269,Madonna della Valle,point
175125224,Santuario di S. Patrizio,polygon
1385287469,Chiesa parrocchiale Santa Giuliana e Giuseppe,point
36685355,Chiesa del Santissimo Redentore,polygon
211242049,La Cappella,polygon
895739213,Chiesa dei Santi Filippo e Giacomo,point
41827363,St. Jakob,polygon
164040100,Chiesetta dell'Addolorata e Santa Croce in Valle,polygon
1944932029,Chiesa San Agostino,point
158093920,Conv di S. Francesco,polygon
181635581,Pietra Mora,polygon
295022826,Chiesa di San Lorenzo Martire,point
2126987135,Chiesa di Santa Maria Vetere,point
166508020,Santa Maria Inpensole,polygon
161212362,Santo Stefano,polygon
198964492,Chiesa S.Maria Madre della Chiesa,polygon
36687108,S. Pellegrino,polygon
544450856,Capitello,point
719651270,Pieve dei Santi Quirico e Giuditta a Capannole,point
55334188,Santa Maria,polygon
173732052,Tempio Valdese,polygon
201702462,San Giuseppe,polygon
1710136931,Santuario di Santa Maria delle Grazie,point
850544886,Santissima Trinità,point
36687257,Chiesa di San Giacomo,polygon
184800861,Chiesa di Maria Ausiliatrice,polygon
817762910,Chiesa di Costermano,point
145548461,Convento San Diego,polygon
-2219743,Chiesa di San Filippo,polygon
194039625,Chiesa di Campo di Pietra,polygon
1427497080,Cappuccini,point
620936464,Chiesa di Deccio,point
618951463,Chiesa di Carpiano,point
197239301,Chiesa di Sant'Agnese,polygon
213194760,Chiesa di San Filippo Neri,polygon
128521165,Chiesa S. Maria del Carmine,polygon
495051682,Santa Maria,point
178471735,Santa Maria Ausiliatrice,polygon
221983546,Beata Vergine dell'Olmo,polygon
198818386,Chiesa di Miane,polygon
189271705,San Tommaso,polygon
-2649773,Convento di Petreto,polygon
1238474779,Chiesa,point
135988982,Chiesa,polygon
124185748,Tempio Valdese,polygon
1775566485,Cappella di Sant'Anna,point
204317536,Chiesa della Madonna della Neve,polygon
36687557,Santi Pietro e Paolo,polygon
114676358,San Michele Arcangelo,polygon
42158213,Chiesa dei Santi Fermo e Rustico,polygon
109328406,St. Nikolaus,polygon
153214942,San Francesco di Paola,polygon
2300164811,chiesa di S. Giorgio XII secolo,point
-142275,Chiesa di San Paolino,polygon
119205979,Chiesa di Santa Maria,polygon
1459188100,Chiesa di Montorso,point
90498880,Sant'Emiliano,polygon
500898877,S. Lorenzo,point
299497095,St. Helena,point
36686546,Natività di Maria,polygon
45420079,Basilica di San Vittore al Corpo,polygon
128176323,Chiesa parrocchiale Beata Vergine di Lourdes,polygon
203947126,San Bernardo alle Terme,polygon
1470674352,Chiesa dei Santi Pietro e Paolo,point
-1741471,Chiesa Cappuccini,polygon
2145593419,Santuario del Crest,point
36684673,Chiesa di San Ulderico / Cerkev Svetega Urha,polygon
161460390,San Domenico,polygon
151937730,Chiesa di San Sigismondo,polygon
1490309371,Chiesa del Gesù,point
1694631008,Nuovo Santuario Divino Amore,point
918323733,Chiesa della Madonna dell'Assunta,point
370463696,Santa Maria di Mugnano,point
181563713,San Pietro,polygon
1624479737,S.Giovanni in Monte,point
116890519,Chiesa di San Sebastiano,polygon
1744803131,chiesa di Sant'Andrea,point
1732954523,Chiesa Sant'Agostino,point
759819259,Chiesa della Raccomandata,point
145856356,San Giovanni della Paglia,polygon
29423491,San Francesco d'Assisi all'Immacolata,polygon
363446260,Chiesa della Maggia,point
186036722,Duomo S. Maria Maddalena,polygon
36686356,Chiesa di San Pietro,polygon
59056302,Chiesa della Santissima Trinità,polygon
831141080,Madonna del Rosario,point
70203934,Tempio della Vittoria,polygon
91880476,San Pietro Apostolo,polygon
175861115,Madonna di Clean,polygon
116905563,Chiesa Parrocchiale di San Martino,polygon
556477528,Sant'Anastasia,point
148704741,Chiesetta della Madonna di Luordes,polygon
171673742,San Rocco,polygon
204662171,Convento dei Cappuccini,polygon
187099098,San Leonardo,polygon
211277744,Basilica SS. Pietro e Paolo,polygon
131977169,Chiesa di Sant'Ignazio da Loyola,polygon
164908491,Cappella della Veronica,polygon
86886711,S. Andrea,polygon
2151569000,Cappella della Madonna della Neve,point
1821471122,Chiesa di San Vincenzo,point
2316757690,Cappella XXXVIII,point
2141492025,Crocifisso Valle Benedetta,point
1440756346,Chiesa Parrochiale,point
737219656,Convento di San Gregorio,point
194311399,Chiesa di Santa Barbara,polygon
135661366,La Buca,polygon
1743402885,Chiesa di Medesano,point
1427396301,S. Rocco,point
33889920,Chiesa dell'Addolorata,polygon
34377991,Ermicciolo,polygon
1131039069,Casa delle Maestre Pie,point
111996197,San Pellegrino in Naumachia,polygon
27755927,Santa Maria delle Grazie,polygon
45758888,Chiesa Di San Giovannino Della Staffa,polygon
1579734262,Chiesa di Santo Stefano,point
79401108,Chiesa della Sacra Famiglia,polygon
139025980,Sacro Cuore di Gesù,polygon
149237650,Duomo di San Giorgio,polygon
216744137,Chiesa di Sant'Apollonia,polygon
36684710,Tempio Serbo-ortodosso della SS.Trinità e di San Spiridione,polygon
146668353,San Simplicio,polygon
881311441,Parrocchia di Santa Croce e Maria Ausiliatrice,point
1936388696,SS. Martino e Nicola,point
176069518,Pieve di Santa Maria,polygon
795544596,Santuario di San Chiaffredo,point
2175537943,Chiesa di San Francesco,point
203607593,San Sebastiano,polygon
120209836,Chiesa di Santa Maria a Radi,polygon
126244066,Chiesa Madonna del Carmelo,polygon
197199102,Santa Madonna di Fatima,polygon
113736280,Santa Caterina,polygon
36686704,S. Felice,polygon
36685008,S. Rocco,polygon
114671173,Cattedrale Santa Maria,polygon
37109092,Madonna di San Pietro,polygon
38435720,San Bernardino,polygon
35978140,Chiesa Santi Sigismondo e Valentino,polygon
79417365,Chiesa di Sant'Ambrogio,polygon
175563086,Chiesa di Sant'Andrea,polygon
47812173,Chiesa Di Sant'Agostino,polygon
1725711630,San Rocco,point
1346180070,San Raffaele Arcangelo,point
52458908,San Marcello al Corso,polygon
183599769,Chiesa,polygon
2291354933,St. Hippolyt und St. Erhard,point
164683306,Parrocchia di San Bernardo,polygon
139518763,Chiesa di Santo Stefano,polygon
183334570,Santa Maria degli Angeli,polygon
102703116,Chiesa Di Sant'Antonio Da Padova,polygon
182098901,Chiesa di Sant'Agostino,polygon
136328483,Pfarrkirche Radein,polygon
46852935,Ex Convento della Santissima Trinità,polygon
-1892862,Santa Maria di Loreto,polygon
1828895801,Chiesa di San Grato,point
100143604,Chiesa di Santa Maria del Prato,polygon
278495689,Gesù Bambino,point
79402759,Chiesa di San Giovanni Battista,polygon
104651201,San Vito,polygon
141638866,Santa Maria in Fabriago,polygon
331317014,Chiesa di Alvese,point
747487980,Chiesa del redentore,point
255325598,San Domenico,point
103007800,San Vittorio,polygon
198036543,Chiesa di S. Clemente e Colombano,polygon
36687022,Ancona Cantando,polygon
-2958705,San Romano,polygon
222122970,Diocesi di Vallo della Lucania,polygon
1842038692,Chiesa di San Remigio,point
40588679,San Benedetto,polygon
187105738,San Leopoldo Mandic,polygon
1156200439,Chiesa San Marcello,point
205681391,Oratorio salesiano S.Giusto,polygon
-2289084,San Tommaso ai Cenci,polygon
162258022,Chiesa di Sant'Antonio,polygon
100984965,Madonna di San Biagio,polygon
197933795,Santuario della Madonna di San Lorenzo,polygon
2082738569,santuario S.S. Maria di Cotrino,point
44050050,Santa Rosalia,polygon
1355491656,Pieve romanica di San Vito,point
36685457,Chiesa di Santo Stefano Martire,polygon
27520249,Santa Francesca Romana,polygon
114178618,Chiesa di San Sfirio,polygon
1345310300,Chiesa della Mamma Nostra,point
223399524,Cristo Re,polygon
208241392,chiesa san Maurizio - chiesa dei morti,polygon
1898664838,Chiesa di Santa Maria Assunta e Santa Lucia,point
339792285,Santa Giuliana,point
402501596,Chiesa dei Carmini,point
1133746819,Nostra Signora degli Angeli,point
701014400,Chiesetta di San Germano,point
44051762,San Pietro in Trasmazzaro,polygon
73640481,Cappella dell'ospedale di Cittiglio,polygon
778120505,Chiesa di San Giorgio,point
103968696,Santuario San Michele Arcangelo e Santa Maria del Monte,polygon
766685849,San Filippo Neri,point
36686078,Santuario Beata Vergine di Castelmonte,polygon
177512415,San Marco,polygon
147271873,Chiesa di San Vito,polygon
142453364,Chiesa di Perarolo,polygon
460401281,Chiesa della Madonna ausiliatrice,point
156789309,Chiesa di Maria Santissima del Rosario,polygon
860121925,San Efisio,point
197022138,Chiesa di Santa Maria in Calchera,polygon
44659093,San Giorgio,polygon
1436258439,S.S. Salvatore,point
135023670,Beata Vergine Maria del Rosario,point
850289141,Chiesa di San Giovanni Battista,point
36686659,S. Antonio,polygon
167352471,Chiesa di San Giovanni,polygon
202145671,Chiesa di Cibiana,polygon
194815632,Chiesa Rurale della Santissima  Annunziata,polygon
1520253546,S. Nicola,point
105309560,Santuario di San Francesco De Geronimo,polygon
161896762,Chiesa di Santa Maria Della Pace,polygon
48185100,Oratorio Di Sant'Antonio Da Padova,polygon
1776349967,chiesa di San Cosimo,point
36687032,S. Pietro,polygon
57674955,Chiesa Sacro Cuore,polygon
150355741,Chiesa di Sant'Apollinare,polygon
196780826,Madonnina dell'Adamello,polygon
135515494,Cattedrale di San Sebastiano,polygon
209309204,Chiesa,polygon
44448850,Basilica di San Babila,polygon
200427191,San Pietro in Monastero,polygon
205849816,Chiesa dello Spirito Santo,polygon
1639762573,Chiesa di Sant'Andrea Apostolo,point
1657352668,S.M. della Reggia - Collegiata,point
333747703,Madonna del buon Viaggio,point
212019220,chiesa di Sant'Antonio da Padova,polygon
203214070,Santi Nazario e Celso,polygon
204668631,Chiesa di Sant'Antonio Abate,polygon
1482483429,Chiesa di San Michele,point
534363884,Chiesa San Antonio Abate,point
1620729067,San Pietro Apostolo,point
115835827,Santi Francesco e Bernardino di Siena,polygon
178182136,Fondazione Sant'Angela Merici,polygon
204848978,Duomo,polygon
85009360,San Rocco,polygon
80307254,Chiesa Parrocchiale San Bartolomeo e San Lazzaro,polygon
580032281,Capitello della Madonna Addolorata,point
212437854,Sant'Alessandro,polygon
430497529,San Barnaba,point
204977628,Chiesa,polygon
127327230,Santuario di San Luca,polygon
1372942169,Chiesa parrocchiale di Santa Maria Assunta,point
36684610,Parrocchia Nostra Signora Di Lourdes,polygon
197666142,Oratorio del SS. Crocefisso al Quartierone,polygon
164013610,San Nicolao,polygon
161461583,Istituto Ancelle Riparatrici,polygon
2238389019,Chiesa parrocchiale di San Pietro,point
517360182,Chiesa S.Rocco,point
137007105,Basilica di S. Pietro e Paolo,polygon
79587102,Chiesa di S.Pietro e Paolo,polygon
1043397813,San Biagio,point
147544682,Chiesa di San Rocco,polygon
36685944,S. Egidio,polygon
164424293,S. Eustochia Esmeralda,polygon
1324641347,Heiliggeistkirche,point
203299682,Chiesa di San Bernardo,polygon
127453549,Santi Giovanni Evangelista e Petronio dei Bolognesi,polygon
166125890,Santuario della Madonna Adolorata,polygon
36686740,Chiesa di San Giuseppe,polygon
558862796,Duomo San Giuliano,point
175651242,Chiesa della Visitazione,polygon
222125558,Chiesa di San Bartolomeo,polygon
2203181315,Immacolata Concezione,point
196110227,Chiesa di San Giorgio allo Spadaio,polygon
170436969,Sant'Olivella,polygon
80179691,San Giovanni dei boschi,polygon
178321872,Santuario,polygon
72455038,Chiesa di San Faustino,polygon
91877202,Chiesa di San Sabino,polygon
193757672,Convento di San Benedetto,polygon
112383673,San Isidoro,polygon
945078973,Madonna del Soccorso,point
909491987,Madonna di Bondo,point
1467356715,Chiesa di San Giovanni Battista,point
1625893231,S. Caterina di Strada Maggiore,point
554198621,Sala del Regno dei Testimoni di Geova,point
1671178957,Tempio di Sant'Angelo,point
156785064,Santuario di Maria Santissima del Carmelo,polygon
47191910,Basilica di San Clemente ai Servi di Maria,polygon
158024790,Parrocchia di San Ciro Martire,polygon
187410737,Chiesa di San Bartolomeo Apostolo,polygon
168977020,La Madonnina,polygon
108725058,S.Nicola,polygon
220036911,Chiesa di Sant'Agostino,polygon
2157636564,Cappella di Santa Barbara,point
195594359,Chiesa di Santa Maria,polygon
129910391,Chiesa di San Paterio,polygon
196778157,Chiesa dell'Annunciazione,polygon
82965204,Chiesa alle Scalette,polygon
218491237,Chiesa di S.Andrea,polygon
-1991474,Chiesa di San Leonardo,polygon
2296109004,Cappella di Sant Eusebio,point
198374437,Chiesa del Sacro Cuore di Gesù,polygon
1423420210,Santuario di Pietrina,point
114905294,Pieve di S. Severo,point
201726202,Parrocchia San Giuseppe e Sant'Antonio,polygon
-1992073,Convento dei Padri Cappuccini,polygon
530717417,S. Felice,point
673004594,Chiesa di Sant'Ilario,point
1274201314,Beata Maria Vergine Addolorata,point
73039547,Chiesa della Natività,polygon
1251829542,Santuario Madonna dei boschi,point
174981231,Convento Santa Lucia - Padri Trinitari,polygon
36686390,Cappella Manin,polygon
36685102,S. Maria Maddalena,polygon
134126386,Chiesa di San Floriano,polygon
48746316,Chiesa,polygon
204329261,Chiesa di S. Gottardo in Corte,polygon
206006301,Chiesa della Madonna della Speranza e della Pace (Lazzaretto),polygon
702962655,Chiesa  Madonna dell'Incoronata,point
127547762,Chiesa Madre Maria Santissima Annunziata,polygon
301665074,St. Anton Kapelle,point
2093178225,S. Agostino,point
58644788,Chiesa S. Francesco,polygon
589979504,San Rocco,point
131191804,Chiesa di SS. Nazzaro e Celso,polygon
81652331,Chiesa San Fabiano,polygon
1520458653,Chiesa San Tommaso,point
169839160,Chiesa di San Bartolomeo,polygon
201630119,Chiesa evangelica battista ai Monti,polygon
127840328,Santa Maria dell'Orazione e Morte,polygon
157407150,San Francesco di Paola ai Monti,polygon
1784124754,Oratorio di San Francesco d’Assisi,point
1949212213,Schlosskapelle,point
449780889,Santuario della Madonna del Monte Vivvo XVI sec.,point
217571032,Cattedrale Santo Stefano,polygon
204994450,chiesa di Sant Antonio Abate,polygon
181920638,Chiesa di S. Maria in Scala Coeli,polygon
2289143215,Chiesa della Maria Santissima Del Buon Consiglio,point
1657479094,Chiesa,point
1489867180,Coassini,point
195011592,Chiesetta del Piscarello,polygon
158966175,Chiesa Madonna della Salute,polygon
1390201780,Chiesa di Lobia,point
150243062,San Giuseppe,polygon
146037094,Chiesa S.Cristina,polygon
175765125,Sacro Cuore di Gesù,polygon
86250354,Basilica di S. Cecilia in Trastevere,polygon
194978555,Chiesa di sant'Oliva,polygon
220431066,San Carlo,polygon
832631177,Maria immacolata,point
202532735,San Michele,polygon
177515735,Chiesa della Consolazione,polygon
188278621,Chiesa di Sant'Ilario a Port' Aurea,polygon
2153354515,Chiesa di San Pietro Levita,point
189363875,Chiesa di Valli di Chioggia,polygon
119667323,San Giuseppe Cottolengo,polygon
52509644,Christuskirche,polygon
170008336,Madonna della Concordia,polygon
132194866,Chiesa di San Maurizio,polygon
157757738,Basilica di S. Vitale,polygon
202432900,Svami Gitananda Ashram Marici,polygon
1069175198,Chiesa Parrocchiale San Paolo Apostolo,point
268428879,Chiesa di San Rocco,point
44964096,Santa Maria al Paradiso,polygon
102724098,Vigiliuskirche,polygon
1042504903,San Giorgio Martire,point
182456731,Chiesa SS Gervasio e Protasio,polygon
472459862,Chiesa delle Grazie,point
562103713,San Domenico,point
1391612334,Chiesa di Fabbrega,point
571128868,Chiesetta di San Lorenzo,point
113444645,Santa Maria Assunta,polygon
150362399,Chiesa di Sant'Anna,polygon
62743027,Santa Maria del Rovere,polygon
201956889,Chiesa Arcidiaconale S.Maria Nascente,polygon
44899340,Chiesa dei Ss. Barnaba e Paolo,polygon
1672517074,san mauro cattedrale,point
1178911235,San Lorenzo,point
121941104,Chiesa di San Marco,polygon
1685965842,Cappella Sarteur,point
157378736,Chiesa di San Domenico,polygon
218714568,Madonna della Guardia,polygon
162553503,Chiesa di San Regolo,polygon
279223433,Santi Bartolomeo e Alessandro a Piazza Colonna,point
31297931,Convento Francescano Santa Maria di Loreto,point
459536772,Pilone S.Anna,point
767946563,Kirche Maria am Sand,point
535185719,Cappellina di Piazza Val D'Ema,point
204941017,Chiesa di San Giovanni Battista,polygon
1674931598,Sant'Antonio,point
125241565,Chiesa di Santa Maria Annunziata,polygon
2260696795,Marias 6. Schmerz,point
1620748831,Basilica di San Petronio,point
535617709,Fontana Moneta,point
2048767065,Cappella della Vergine Maria,point
84534918,Parrocchiale di San Giovanni Battista,polygon
2086856678,Chiesetta di Restele,point
1434182468,Chiesa Santio Stefano,point
-2956899,Cattedrale di S. Maria Annunciata,polygon
2104345727,Chiesa di San Vito e Modesto,point
147419427,Parrocchiale San Bartolomeo di Staglieno,polygon
164031717,Chiesa Del Carmine,polygon
114892639,Chiesa di Sant'Anna,polygon
191252893,Chiesa di San Michele,polygon
172151313,Chiesa di Santa maria a Travalle,polygon
1717554940,Chiesa San Biagio,point
212061057,chiesa Annunziata,polygon
600311392,San Quirico,point
937682320,Madonna dell'Aiuto,point
199836344,Chiesa di San Rocco,polygon
1076982547,Chiesetta dei Santi,point
135921531,Chiesa,polygon
1203051380,Chiesa di San Giorgio,point
811802373,Santuario di San Paolo,point
164908490,Casa di Anna,polygon
219120764,Madonna del Ponte,polygon
1335599331,San Rocco,point
198440481,Chiesa di Sant'Onofrio,polygon
161365140,Chiesa di Montebruno,polygon
39163913,Parrocchia S. Antonio Frati Minori,polygon
129235758,Santuario Ss. Crocifisso,polygon
111706288,Chiesa di San Giacomo apostolo,polygon
54947656,Sant'Antonio di Padova,polygon
193643038,Chiesa del Santo Rosario,polygon
434516225,S. Gennaro al Vomero,point
59459654,Chiesa di San Domenico,polygon
216583156,Ginestreto,polygon
263715384,Chiesa della Solitudine,point
1273809845,Maddalena,point
834768680,Chiesa di San Bartolo,point
989950204,San Giovanni,point
187266378,Chiesa di Bordugo,polygon
426985356,Maria Vergine Assunta,point
265718534,Chiesa di Rettorgole,point
199510999,Sacro Cuore della Bura,polygon
1503420524,Madonna del Castello,point
141889503,Santa Maria di Materdomini,polygon
138963366,Cappella della Consolata,polygon
1873548771,Chiesa,point
72231848,San Giorgio,polygon
1297363759,Chiesa Sacro Cuore,point
142805072,Chiesa di Albogasio Superiore,polygon
860149019,Chiesa di Santa Chiara,point
898256119,Cappella b.v. maria del perpetuo soccorso 1880,point
128740178,Chiesa di Santa Chiara,polygon
1613529331,Chiesa di Gruaro,point
2296120101,San Gennaro,point
1325307043,San Maurizio,point
1496673204,Chiesa di San Giovanni Decollato,point
110049981,Chiesa Evengelista,polygon
116529662,St. Ursula,polygon
1968409351,Cappella,point
748757964,Santa Maria madre della Provvidenza,point
219580086,Chiesa di Puria,polygon
164960552,Chiesa dei Santi Fabiano e Sebastiano,polygon
22907156,Cappelletta dei Cacciatori,polygon
37098980,Chiesa di Santo Stefano dei Cavalieri,polygon
30385151,Santa Teresa,polygon
1395163239,Chiesa di Sant'Apollinare,point
112449522,Santuario del Monte delle Formiche,polygon
257324085,"Chiesa cattolica parrocchiale ""S. Teresa del bambino Gesù""",point
1879583914,San Francesco,point
133498284,Duomo,polygon
36684900,Cappella di Sant'Anna,polygon
