pagename,osm_id,osm_type,osm_lon,osm_lat,wiki_lon,wiki_lat,distance,intersects
Chiesa_di_San_Nicolao_(Milano),164013610,polygon,9.17694444,45.4665,9.17703363535,45.4665868452,11.9087875814,False
Duomo_di_Pisa,22945163,polygon,10.395845,43.723281,10.3957317979,43.7232904834,9.18225631212,True
Chiesa_di_San_Vito_in_Pasquirolo,44200341,polygon,9.196224,45.464654,9.19619544276,45.464714519,7.08723011276,True
Pio_Monte_della_Misericordia,-1676059,polygon,14.260295,40.851895,14.2605040456,40.8517010975,27.8280344319,True
Chiesa_di_San_Giovanni_Battista_a_Varna,164078081,polygon,10.97646944,43.56659444,10.9765456155,43.5666051271,6.26754659735,True
Chiesa_di_Sant'Alessio,1944323787,point,14.26769444,40.84831389,14.267487739,40.8483032433,17.4706894677,True
Chiesa_di_San_Cristoforo_(Vercelli),184724852,polygon,8.42418056,45.32263056,8.42426070784,45.3226183873,6.42781714324,True
Chiesa_di_San_Pietro_in_Montorio,67115328,polygon,12.466477,41.888637,12.4664318773,41.8885013323,15.5271502751,False
Chiesa_di_Santa_Maria_della_Pace_(Milano),44900361,polygon,9.20139,45.459712,9.20158489536,45.4597939285,17.7560115872,True
Certosa_di_Serra_San_Bruno,369821052,point,16.31833,38.56583,16.3193697443,38.565856063,90.6633180223,False
Duomo_di_Conegliano,174022971,polygon,12.295908,45.886533,12.2961579306,45.8867842932,34.0073413921,False
Chiesa_di_San_Giuseppe_(Livorno),139189406,polygon,10.31713333,43.55804167,10.3174971552,43.5580000632,29.7580211112,False
Chiesa_di_San_Sebastiano_(Tatti),195636321,polygon,11.02653889,43.02206944,11.0265500586,43.022031709,4.28937763912,False
Chiesa_di_San_Cosimato_(Roma),182211430,polygon,12.470296,41.886688,12.4704721085,41.8866881263,14.6165867168,True
Duomo_di_Mantova,38523691,polygon,10.7975,45.16055556,10.797556402,45.1608412489,32.058221925,True
Basilica_di_San_Giorgio_Maggiore,138804537,polygon,12.3431,45.4293,12.3433124838,45.4293872344,19.2481397454,True
Abbazia_di_Chiaravalle,-1821892,polygon,9.236995,45.415817,9.23686059338,45.4157038665,16.3945086454,False
Chiesa_di_San_Benedetto_(Livorno),35037741,polygon,10.315164,43.550434,10.314969376,43.5502455375,26.1875517113,False
Chiesa_di_Santa_Maria_delle_Grazie_(Milano),27755927,polygon,9.17111111,45.46583333,9.17113427366,45.465960542,14.2540338793,True
Basilica_dei_Santi_XII_Apostoli,-2054912,polygon,12.483329,41.898094,12.4834468119,41.8981015696,9.81244928306,True
Tempio_della_Congregazione_Olandese_Alemanna,92243813,polygon,10.312879,43.548649,10.312840545,43.5485870766,7.54919417467,True
Basilica_di_Sant'Eustorgio,165882138,polygon,9.181482,45.454032,9.18148180341,45.453993142,4.31873075479,True
Monastero_di_Fonte_Avellana,75614890,polygon,12.72777778,43.47277778,12.72712732,43.471370598,164.961967092,False
Sinagoga_di_Livorno,78845759,polygon,10.30877222,43.549,10.3091453037,43.5489630461,30.427637956,False
Abbazia_di_Chiaravalle,-1821891,polygon,9.236995,45.415817,9.23698347515,45.4158363438,2.33146288904,True
Duomo_vecchio,31437077,polygon,10.22151,45.53827,10.2217287145,45.5382135928,18.1967776111,True
Santa_Maria_in_Portuno,260759534,point,13.03944444,43.66611111,13.0383011965,43.6671035575,143.738911587,False
Basilica_di_Sant'Ambrogio,-37717,polygon,9.17580556,45.462425,9.1757397009,45.4624584939,6.35519167208,True
Abbazia_del_Santo_Sepolcro_e_Santa_Maria_a_Elmi,165386223,polygon,11.03272778,43.53642778,11.0327188386,43.5362812978,16.2906792877,True
Duomo_di_Modena,28708890,polygon,10.92498,44.646504,10.9255440438,44.6463101068,49.6631430327,False
Chiesa_di_Santa_Maria_Maddalena_(Pescia),174330408,polygon,10.691567,43.901153,10.6915741459,43.901048062,11.6738188862,True
Basilica_di_San_Vitale_(Ravenna),157757738,polygon,12.19611111,44.42055556,12.1963284079,44.4205375184,17.4208001897,True
Tempio_della_Beata_Vergine_della_Ghiara,778221738,point,10.62611111,44.69888889,10.6265826548,44.6989802927,38.7296418585,False
Chiesa_di_San_Donato_(Chianni),168882217,polygon,10.64249722,43.48710278,10.6424265851,43.4870776443,6.35986062982,False
Chiesa_di_Cristo_Re_(o_dei_Santi_Jacopo_e_Stefano),164075770,polygon,10.95433611,43.54077222,10.9543163615,43.5407851078,2.14426284654,True
Chiesa_di_Santa_Lucia_(Livorno),86572792,polygon,10.32329722,43.49777778,10.3233867164,43.4978434524,10.2777351941,True
Chiesa_di_Santa_Maria_di_Loreto_(Roma),-1892862,polygon,12.48375556,41.89596389,12.4837034977,41.8959528296,4.49168413203,True
Chiesa_di_San_Leonardo_(Lajatico),164859784,polygon,10.72963889,43.47688889,10.7295785783,43.476887132,4.88357755681,True
Basilica_di_San_Vitale_(Roma),201294911,polygon,12.49083333,41.89944444,12.4906892437,41.8997469901,35.6683014351,False
Basilica_di_San_Simpliciano,38000599,polygon,9.184474,45.473888,9.18472432555,45.4739512149,20.7966958646,True
Chiesa_di_San_Luigi_dei_Francesi,52335646,polygon,12.47472222,41.89944444,12.4745803944,41.899571602,18.38461837,True
Tindari,156320182,polygon,15.03972222,38.14555556,15.0465290001,38.1413967361,754.411757178,False
Chiesa_di_Santa_Maria_della_Vittoria_(Roma),52457969,polygon,12.49416667,41.90472222,12.4941839018,41.9047228067,1.4312797222,True
Chiesa_di_San_Torpete,143862450,polygon,8.92934444,44.40716111,8.92895913995,44.4071167158,31.0852669941,False
Basilica_di_Sant'Apollinare_Nuovo,158277810,polygon,12.20444444,44.41666667,12.2014869629,44.4139642896,381.649287993,False
Basilica_di_Santa_Maria_degli_Angeli_e_dei_Martiri,201482365,polygon,12.49694444,41.90305556,12.497352627,41.9034214327,52.9018833764,True
Basilica_dei_Santi_Giovanni_e_Paolo_(Venezia),153483298,polygon,12.3422,45.4393,12.3422170381,45.4392662924,3.97639521038,True
Pieve_di_Santa_Maria_Assunta_a_Chianni,105755081,polygon,10.95789444,43.54691944,10.9580818899,43.5469025743,15.2640368903,True
Duomo_di_Milano,27626748,polygon,9.19138889,45.46416667,9.19157374029,45.4641827028,14.5661026201,True
Chiesa_di_Santa_Maria_della_Luce,203134085,polygon,12.4755228,41.8891558,12.4754980897,41.8891486961,2.19736868405,True
Chiesa_di_San_Martino_(Venezia),138803652,polygon,12.34896389,45.43463889,12.3489942901,45.4345991367,5.01786117129,True
Chiesa_della_Santissima_Annunziata_(Tatti),195996125,polygon,11.02439444,43.01656389,11.0244072446,43.0165647476,1.04815793088,True
Chiesa_dei_Santi_Pietro_e_Paolo_(Livorno),86902917,polygon,10.30777778,43.54663611,10.3081346082,43.5466134479,28.9465743427,False
Chiesa_di_San_Bartolo,182544817,polygon,11.04291667,43.468525,11.0429646517,43.4685953774,8.72997132648,False
Chiesa_armena_di_San_Gregorio_Illuminatore,1670014415,point,10.309955,43.552405,10.3099555327,43.5523903305,1.63040122638,True
Chiesa_di_San_Bernardino_alle_Ossa,39349468,polygon,9.19561111,45.46255278,9.19553066284,45.4625892557,7.48469450638,True
Chiesa_di_Sant'Orsola_(Conegliano),98662525,polygon,12.29565,45.88958,12.2957020996,45.8896021235,4.73278521521,True
Basilica_di_Santa_Maria_Maggiore,131564482,polygon,12.49861111,41.8975,12.4984625129,41.8975932253,16.102024377,True
Chiesa_di_San_Nicola_di_Trullas,163098858,polygon,8.705056,40.393431,8.70501324697,40.3934495676,4.1745015486,True
Chiesa_di_San_Girolamo_(San_Gimignano),165386168,polygon,11.04491389,43.47020556,11.044860475,43.4701814974,5.08213259407,True
Chiesa_di_San_Geremia,138843633,polygon,12.32545278,45.44275556,12.3253303905,45.44265542,14.6818522458,True
Chiesa_di_Santa_Barbara_dei_Librai,127586110,polygon,12.47374722,41.89481111,12.473728994,41.8948179024,1.69023776757,True
Basilica_di_Santa_Maria_in_Trastevere,51368975,polygon,12.46972222,41.88944444,12.4694823325,41.8894299104,19.9745293734,True
Basilica_di_Sant'Elia,166351031,polygon,12.37308333,42.24961111,12.3730963192,42.2496068848,1.17018934031,True
Chiesa_di_Santa_Maria_del_Soccorso_(Livorno),77513217,polygon,10.316475,43.54556389,10.3166857597,43.5455995618,17.4877334829,True
Chiesa_della_Santissima_Trinità_(Livorno),87997288,polygon,10.31015,43.54114722,10.3104529224,43.5410964843,25.1232651475,False
Abbazia_di_San_Galgano,124425420,polygon,11.15562778,43.14940833,11.1553647471,43.1494319923,21.5567980714,True
Chiesa_valdese_(Livorno),100050970,polygon,10.31083,43.546394,10.3107828361,43.5463348131,7.60064705397,True
Chiesa_di_Santa_Maria_della_Pace_(Roma),50884075,polygon,12.471693,41.899985,12.4716583873,41.8998487815,15.4001766121,False
Chiesa_di_Santa_Maria_Annunziata_in_Borgo,202710409,polygon,12.463633,41.901966,12.4636267542,41.9019785098,1.48298787267,True
Chiesa_di_Sant'Elena_(Venezia),138800732,polygon,12.36564444,45.42733056,12.3656589039,45.4270973006,25.9491787446,False
Chiesa_delle_Sante_Rufina_e_Seconda,203585023,polygon,12.472284,41.88976,12.4722729539,41.8897960348,4.10607574359,True
Chiesa_di_Sant'Agnese_in_Agone,-1710625,polygon,12.47255833,41.89877222,12.472569686,41.898718376,6.0543107528,True
Chiesa_di_Sant'Angelo_a_Nilo,166243077,polygon,14.255575,40.848326,14.2556187812,40.8483596802,5.25546175966,True
